date,AAPL,MSFT,GOOGL,AMZN,META,TSLA,JPM,GS,XOM,JNJ
2020-02-18,89.7178096691136,86.9690423609959,86.3696504466604,98.78840429441715,95.6578814398683,118.30554583233528,90.6456020297372,88.68388565481793,97.14819086044943,92.99078529659447
2020-02-19,91.99780318874822,87.75020642465608,86.00996487786412,100.95160943796635,94.2849494481103,126.2528271464262,91.22428889937008,89.62374226638076,95.95421863931584,92.91678034897495
2020-02-20,95.21076048265947,87.76580291901116,86.80466776445915,104.00608762754277,93.46929483695786,128.7929325599971,91.8744593017289,88.5768695229423,93.76236967479873,90.6402862677057
2020-02-21,95.3526325235988,86.96805749237333,87.0026963258933,107.26413269083804,94.56834265098824,122.39070913190562,90.66978890141309,89.03661132868945,94.17963178781878,91.1309431377748
2020-02-24,91.17641328042698,84.1774676333459,83.95910911123848,101.98584445637621,87.97201887293076,112.442048190405,87.61669590173373,88.73592665570183,92.98884008705056,90.78599301246474
2020-02-25,89.58279085393019,81.83673227032753,82.7559519951786,102.71960278594909,87.4796282056323,99.18586938080263,86.25629867630647,88.20906922920236,92.49915184894452,90.00034516953896
2020-02-26,88.11152375691069,82.4135811725802,82.7393500337276,104.41529081065555,89.71393922971079,96.9509637681806,88.60821772038021,88.28582042645733,94.23762126374781,89.09880491803065
2020-02-27,89.12444812257505,84.82734451102556,84.65470306756315,107.67623250018339,93.4552827864869,103.75580530513624,88.76305799106454,89.10752473141117,94.20267384056793,88.5348515455335
2020-02-28,88.57638560601627,84.97811903193163,85.52446899023728,104.82151325352444,95.56989213550806,102.27732874681024,88.85125741186562,89.72577458981397,94.33541295975778,87.81789035507593
2020-03-02,88.38322507449449,84.82208063070317,84.10582984265761,105.11997341546426,99.97845886835793,104.52054044835144,87.013471096016,89.942204880741,93.50417621762851,87.18227592263803
2020-03-03,88.2192475764403,84.74609631068432,84.16601807842827,103.2985617034,98.86349875909507,97.98169706712679,87.75024043040473,87.54580230479748,93.42695516293801,87.95869698918166
2020-03-04,85.24533006171109,83.825587942427,83.71165905958223,102.224628878545,96.57002593930943,96.97281228003878,87.41081228508826,85.71743175291749,91.52642219271675,87.09503453016826
2020-03-05,86.32147965724505,81.34119157491352,83.0102548572635,103.46214300850356,95.28139363630407,93.79622894105299,87.39453800457937,83.26152144196853,90.72306483156737,87.0956114928922
2020-03-06,86.14769753910406,82.45271249842456,83.74706810591157,99.83041513318412,94.99329118112375,93.11719181640333,86.19237052597924,84.12575691634085,90.55161712002577,87.86175564108444
2020-03-09,86.61711093166588,82.44478026766903,87.37270040592003,100.4833997100079,98.45196201708963,94.53788281001331,86.79434282998578,85.37125365293844,92.27960001138675,88.58223096642536
2020-03-10,87.4805884728234,84.10413453871372,88.4710482563008,103.87857037990418,97.61987585587568,92.29435663518781,85.49273131384952,85.33092718978958,92.3702595054788,88.12563280094484
2020-03-11,86.28274097738618,84.2333052701745,87.90333647981595,101.70077457706314,94.18827783382635,86.61113610162303,83.70718160516208,84.36146282302317,90.85749662162365,88.44590444377334
2020-03-12,87.4536790804765,82.80123209116289,87.02281875634225,103.05079750040129,96.73990650723819,90.01777488738956,83.06316520680653,85.26557743885967,89.62877793443951,90.1793265756593
2020-03-13,86.10179644019901,81.86571353828975,87.09504907070145,103.32057699896862,98.19452089019492,90.60050715319264,81.50004152688287,83.6067538344778,89.81010298162929,88.30973525725328
2020-03-16,84.73363623510706,81.12292158847055,87.25741754255652,103.16967123694027,96.805474974075,92.4308259603661,80.41999273458035,82.81167238645773,88.4474704314877,88.05854502149887
2020-03-17,85.27430729440131,81.11997228355358,88.32107840135656,103.92966258661349,99.53678378278877,94.67517033538695,80.44819395530908,83.04767903709028,87.74118814482071,88.36702253080011
2020-03-18,84.55900556335784,83.84590202359779,87.87655973297466,103.26316148743638,101.59232452377299,96.92695937784572,80.95174276278706,82.29155121750333,87.680044254108,89.97373550657902
2020-03-19,84.3278988632983,83.61701977260924,88.77269696383513,102.51773353332494,105.61707419693715,93.98266292235456,82.38144794790283,82.5847312583349,89.09113466386663,90.16034738341789
2020-03-20,82.74479948131122,82.12099920296049,89.72018062934104,102.37065451268765,104.31329449871136,91.78110854442791,81.74025677125705,81.5885606389381,88.27304006395332,88.88856344546538
2020-03-23,84.13055440119128,82.65577373214316,90.66319992924544,102.72578733761281,106.55602399920765,91.59850585479056,80.97777252776075,81.03553699916543,85.95781039484264,87.6924263245924
2020-03-24,85.19966191497595,82.04914966726288,92.6152267274413,103.43710365849574,112.81748938696285,96.98641718634613,81.36000910127837,79.75856860894872,86.43894677714297,87.22203093798814
2020-03-25,86.48899950249354,82.52405846533404,93.20953337163476,104.11520906153082,115.70621925082165,101.27284367676978,81.34105745958693,81.98656204231747,85.94660106446183,88.69881869881058
2020-03-26,87.46681502975622,82.7844740880477,94.15264894735773,103.39419275171832,115.50698883669877,105.64746384267364,80.89298317014048,81.33067142801089,85.42894716035451,87.09745901152499
2020-03-27,85.51867094793793,80.77293740144178,92.64255185210484,102.99108524435408,114.60430163908744,106.00250950793802,81.45133301358618,81.58302050039785,86.71023785037892,87.4431612915491
2020-03-30,85.32372700960987,80.12488066935828,90.91198947706809,101.47797735175992,112.63764187874872,101.84028902829452,78.84655983599147,80.80149393936976,86.2850214415572,84.83160709524688
2020-03-31,82.84610296277405,77.49326372079388,89.05396518036784,96.45337935391045,114.02627866051182,98.90402970943259,79.1186235220983,79.07996264725664,87.85669685959178,85.55979978765517
2020-04-01,83.99740374448773,76.65528997865036,88.51477355197606,98.6702996067261,115.75790991911204,101.26728848212905,79.0638870510828,80.39905070687448,87.30524456009323,87.30046548696605
2020-04-02,84.33934480431698,77.8392506054161,88.57043755638479,99.77996541445293,117.06240541959907,100.99986202633022,80.55293453185682,81.49785906517373,88.74349727256704,88.2751524096578
2020-04-03,80.59070459158923,78.93568802874343,88.03008697081337,98.941664632259,114.28199549661275,99.4281005858467,81.8965616152784,80.67336793693953,88.98519907013468,88.43514227771104
2020-04-06,82.24390577259162,80.63707990997796,90.16954752533863,103.9391974086125,119.48700805441439,101.18699690885622,83.50089074113235,82.13205649630997,89.6801102046018,89.0781234670613
2020-04-07,84.24125672176032,81.05089847813882,88.83394580972195,104.22951611379605,121.80229740581119,105.80878381056142,83.97653814020202,84.19100708702402,90.38280801481791,90.81851556400447
2020-04-08,84.85516971111007,81.30396403627279,89.69193356118257,103.94335098777144,119.74044615178818,98.56029965072076,82.98240200452022,84.3095420299051,89.41101091958218,90.65385028070567
2020-04-09,86.55418939276262,80.36458606590719,90.8132664874259,102.59515942980777,121.75048313077707,103.87361530852914,84.28925421353145,85.72852166661856,89.28244259145977,90.28693103808135
2020-04-10,90.46413134703167,84.13910506618531,91.91173217494547,105.0874092684439,122.02327416193735,104.82046760631138,86.31959445426457,86.6945094873804,89.14850804315294,89.66676574878377
2020-04-13,90.6221860708543,84.39688324969829,89.99411183197617,106.16002905201844,122.47795460174204,100.16729248395477,85.6530598153154,84.88935223619008,90.07569770396064,88.63383754186451
2020-04-14,92.24227286765972,87.32150424205119,90.80007881638058,105.29110838021292,125.79524291372681,107.64102956473963,86.57261641001793,88.39619885231528,92.31004982858427,90.17689993492766
2020-04-15,88.61007072099567,84.12239331561061,88.03514484864766,102.09671805649985,124.9922649944072,103.71472121224849,81.91408942843913,87.86369513238729,90.79557295043266,87.57563226266008
2020-04-16,88.99852328263535,86.83473179813316,88.80143966843012,103.30284060561286,124.6518980432349,110.5852654447961,82.9154117931841,90.62916070581547,91.34286590541409,88.45334077947139
2020-04-17,89.08470851492584,86.9802077918802,87.60005885127102,102.53367526092335,120.84575207173094,113.39625226937248,83.24137210048036,90.57931738077217,91.44592206062438,88.58203009799901
2020-04-20,90.11082681494806,87.0596297401652,84.66728220604016,103.5289593895151,118.05303731983099,120.79963044891555,84.21869930122703,88.99610027666263,90.33993467528674,87.62244266038988
2020-04-21,90.9504493455683,88.31073779111397,85.14693262933106,105.2889759098252,116.59684357353792,124.59977479377933,84.38206107997108,87.68217160078756,90.1292583691067,86.14694336809514
2020-04-22,88.3072696608864,86.2496798005112,83.26849846291628,105.13689005832072,116.20226039123823,118.43409217575733,83.7720405171686,83.67153910612343,87.28516135392663,85.97844660214268
2020-04-23,87.87151615425978,87.19371149463383,83.63433369969685,102.94321531068209,118.84093790813431,119.09334939413243,82.96636165933371,83.40470676620288,89.0763667787296,86.74124507206294
2020-04-24,88.96481698774829,87.60565296038952,83.02231541437193,103.56071182630153,120.038687067309,124.95291694818951,84.5233715634164,85.60149264677305,88.22904080954795,88.617815318272
2020-04-27,88.78754352194036,86.93262195237511,86.3723102917921,105.95094243600549,125.59564095990656,126.04542915687664,85.42632135770776,87.04197302374338,89.75238395878704,90.17838818818211
2020-04-28,86.32089990877154,86.26896833866418,84.72037422463687,104.74661880456424,126.5405798402698,123.23489329280737,85.34005354148391,86.57911404526187,90.02776572934667,88.72851796586576
2020-04-29,84.86449198402318,85.39061763981879,85.69846611244888,105.33511994609425,124.98737481032587,120.28454249816257,83.07388798229691,87.26141205765103,89.85825476772327,89.26378490433014
2020-04-30,82.98933048460381,85.43922388302796,85.18332029911507,108.82450249740911,123.59879573734321,112.36904539555135,82.79278964451083,86.24792171294403,89.48195040921222,88.77120808326218
2020-05-01,84.04106536624195,87.02163475704661,87.77690905757972,111.14198252663368,125.70354705175855,116.16743822939375,81.46539943532788,89.41641160777498,88.79031960776959,89.19906373270717
2020-05-04,84.4188834896982,88.96839093731813,88.39089406063366,112.84504688203161,123.1763631120536,110.10872895348297,81.46635813974942,92.11560997577202,87.6054745553127,89.29845181405305
2020-05-05,83.10841595828532,86.02828349083428,89.12926585323126,111.93471256880663,122.52510152773932,108.81000808349197,81.50095111836383,91.43947846616156,88.08105399671062,86.47600734653163
2020-05-06,85.49923228869378,86.70150603165702,89.1167443080586,111.46590462716135,123.40309138284545,113.19873049501842,81.50118790347447,91.37050641231829,90.03774794979323,88.28103265215465
2020-05-07,86.03792926088968,84.78093546595112,87.85197013790732,108.43086200250754,125.27925814941594,111.76842287507091,80.59790242367927,92.34636332819909,89.72153260783294,88.81456720424346
2020-05-08,87.65824005870472,86.73910770149504,90.67718828294934,108.87092618509374,127.58256799868542,120.05853712473255,82.30375608222386,93.03649149449149,89.35760919958958,89.75664333938909
2020-05-11,88.03777551404549,86.26954304373916,90.2270508840143,105.85460311994564,126.36789037800354,112.35468573309582,81.45793139304308,90.79895126854723,86.17384145052259,89.00112268140803
2020-05-12,86.20581299785202,86.43121188371138,90.2164341794817,108.31276794260776,123.82182940407986,116.5761442315719,80.70402407707174,91.97978079741002,85.00640041034247,88.92971256483158
2020-05-13,87.51470421935855,85.45940343990203,91.82290102679723,108.00994383881498,123.8094772801807,118.73704646664007,80.28140985497845,92.9242897624586,84.33660101112632,87.9043931930813
2020-05-14,85.58578119390401,85.22113873654234,88.91808869066313,104.98433692622973,122.416423914615,108.19065782852198,81.59809152731617,91.52880129713171,84.83008163415694,87.56060087800579
2020-05-15,86.90223648696036,86.80063903609636,90.06117622680162,107.08579864434424,120.641884792635,122.03240897074024,83.00470411574122,90.37286679287874,85.65389060290889,86.59202115823096
2020-05-18,84.78482881523242,86.68384246125285,88.49577648683656,104.31720756590961,119.88084596355391,121.3318600737836,84.83458018567612,89.52966468376863,86.97361660055951,87.62538700192583
2020-05-19,83.36164993663913,87.0885812099944,88.89094801047935,103.70815705723994,121.1638153078727,117.53426120522256,85.11691990609287,89.55377092129659,86.22826973968206,87.8111075929401
2020-05-20,84.32987464557965,87.70640206263293,88.96158980410048,103.72030440739364,119.46157502950763,110.51551108836055,85.02102250619672,88.69925468967135,85.37894968701775,87.3791180505061
2020-05-21,83.66562967127886,85.87731120811128,86.22709117623948,103.84876733167414,116.22435227585824,105.7754050279121,81.18287563849427,86.70538681222465,85.2878614745076,86.47992433167006
2020-05-22,80.57143285728962,84.80574894801694,83.33569044941133,102.13899071873782,113.81456645417695,102.56078022650712,80.7376180125615,87.85324915718475,86.3802333954705,86.37388123752555
2020-05-25,80.23579351509366,87.44922618918142,85.74904582621905,103.4198579820925,112.42394289786107,103.14113778680098,79.5960369070697,88.06059496230883,83.33571938114058,84.63399504390539
2020-05-26,80.62792664732112,87.6983299574805,85.943571399905,102.21801952259193,111.57577148763195,100.12359521331773,77.19819067028503,88.83822576104232,82.23238695790404,84.40403022592241
2020-05-27,79.61589440284087,87.3385043145147,86.34500196437949,103.3951509675193,110.32938674178223,102.37900464121958,75.81722472230116,87.40132167648281,80.9300152981427,84.51564457359511
2020-05-28,81.5696111351844,87.66983833217596,86.5158697609262,103.74150819354182,112.53163018112227,101.69977703159398,74.56378933720494,87.60528910897037,81.13475741416921,83.54511567527777
2020-05-29,83.05228082840944,88.76536040527232,88.51255897629359,105.5557240667489,121.68368293108391,100.32121268735115,75.96975162097165,90.43595572881163,82.71128982855433,84.9333169939712
2020-06-01,83.53437625260128,89.06889130765978,89.82557127390899,105.25940481693745,119.41709203232828,99.93029948146066,77.07770628042259,91.33438623478428,83.16670295064685,84.94763859565923
2020-06-02,83.1366438805511,89.57582901368905,89.52726717773224,103.51789245285336,120.6716000605401,94.44197780278338,78.46196377026169,93.58002249035955,83.53862148032711,85.16464883331311
2020-06-03,84.87258712205598,88.4515567047168,90.87868443766898,104.85728517051389,120.48081899473306,96.17653469933511,78.44782011109601,93.74779098932552,83.93935436103382,83.35671023632014
2020-06-04,81.82466890272126,84.87789403404497,90.17067642251807,100.90976194415238,118.77987772226089,89.6162099294169,76.00870280716471,93.89652305903729,82.05428919339887,81.58867920738582
2020-06-05,81.74352902300882,84.68889340887455,89.32438172176256,105.24644878980018,116.27330518179946,90.23486480192445,74.22454374392964,94.52151964849938,83.66083040966839,82.30411768049049
2020-06-08,82.35804849743896,84.93164529841708,91.90622160457428,105.91580074730955,118.1168468093918,94.80347280199398,72.58910001461535,95.79843614629415,82.75348408540759,82.0913916810739
2020-06-09,84.36278984386159,86.67978704043551,92.98642702086464,108.01234799415083,121.63386087123939,97.76426055248207,73.34984272213849,98.20788237396239,84.37821548912868,83.08697834532833
2020-06-10,85.18892814494876,87.01764894839307,95.04047711403743,107.61182295327285,120.96735140175721,100.86768164351598,72.41225407198081,98.00350199176123,83.93378175901665,82.83630511603943
2020-06-11,85.13951830383132,87.89178060185107,95.1466833521529,109.32773884713174,119.68508203786499,100.39935564979953,72.46323741526939,99.50024638532318,84.12610902183738,83.31260414402777
2020-06-12,86.1581287433619,89.0247532509448,96.29026969680399,114.02689351538942,123.34249368909813,106.65123349448606,71.16536888226958,101.20486516398542,83.55703972920882,82.86984180105922
2020-06-15,83.47200862086987,86.80844048745452,92.47092150424432,110.92706935295615,119.1516187959088,102.47133748932258,70.58591222401762,100.78353150928893,83.17205146679521,82.1434352194212
2020-06-16,81.79859170209382,89.48932507584149,93.30820206088856,110.29285813823653,122.89355860284586,102.56890529023535,71.24631850222679,102.06050734499826,83.21366000508398,83.67585359481134
2020-06-17,83.04533258923497,93.00928639777027,93.45481969594853,113.87859335767277,124.5841638139384,107.0219527141411,71.67263409343482,104.69939625294971,82.30917238051185,84.60525453092998
2020-06-18,87.74914263907372,94.09830468127505,94.24698233995869,113.62786826258422,126.94903441153855,108.0345349579124,73.10683700294206,102.57571109588626,84.73303808186569,85.07501711448046
2020-06-19,88.33999686922952,92.98004868958549,93.79023997689082,112.14928191084566,126.37637948873399,103.9585629100805,71.18832667471253,99.4425633062761,83.17902043362498,84.17633531577745
2020-06-22,90.52555409427771,95.75428680754449,97.10290446338544,114.68054517843503,128.2147467178449,105.95285484555265,72.54525215058675,101.95515222947897,84.56784078273985,85.38429952578444
2020-06-23,87.76185275426916,92.91836857934722,95.09917454580592,111.31033951106848,124.85172654924912,102.44947163087978,71.65665817349647,100.48445473771449,82.57697445071331,85.19251721022523
2020-06-24,89.50626471946232,94.4924240330698,97.23240199154118,114.82712258405073,131.0378258882045,108.4918157197693,71.56041528087354,101.7565818225022,82.09640851924662,85.91369531096845
2020-06-25,92.49562600062569,97.52634601509193,97.62128906405006,116.7218862034084,133.14561335939615,106.76858017867383,74.277886834313,104.77554824352747,83.97737037265988,88.48433452394985
2020-06-26,89.79796455147586,94.12020250227893,95.5066108939163,114.70560578862066,134.06594501951787,104.72726330308366,74.23066500932477,104.28755835228807,83.60682643081677,86.87154930802504
2020-06-29,90.17345391514587,94.61520098952987,96.84721960419822,113.17654682240968,135.83710303230507,105.14257076228853,73.09454183480536,102.64291290145546,81.06017663223183,85.85335882648344
2020-06-30,91.27987126581887,94.82925033991081,95.96727017400569,113.63102813156655,134.09242000226337,105.9297591156821,73.04224238778339,103.57032561906941,81.31368117265984,85.34759397224023
2020-07-01,91.83533267681476,93.9344031156347,97.8696493633678,113.20968265928614,129.86350914905464,108.66555371346844,72.85170305872956,104.2602855026725,79.83882152450808,85.77122448344613
2020-07-02,90.6260210596897,92.1515573702407,95.97256342615779,111.55905891382358,127.53933234561852,105.6010373574268,71.36955705374241,103.95057469309864,78.97723029414517,83.3959940908928
2020-07-03,91.02764298976344,92.47714103805012,96.35096714169346,113.55592358848638,126.83964126333377,105.43905437953698,71.87004322635076,106.7531789613979,77.98064656964667,83.63681717884471
2020-07-06,91.53548640798248,90.12262258938848,97.60635972441715,113.61362011230109,130.26092171818567,105.59745596020956,71.03182741113272,105.49284474919031,75.98463889529184,82.77580587509179
2020-07-07,93.29497885732142,92.7742806111122,100.25479294925385,115.67926726995765,131.83155868864472,106.83833220785914,72.92161526837852,106.42509738248766,75.90423713806214,83.88845737268382
2020-07-08,91.47752988763455,91.59875534526746,98.88403559085526,111.05995971603247,127.8140557421638,104.4180496182594,70.94592345515261,103.26285673440015,74.55191081701193,83.57782109273245
2020-07-09,93.35585172104078,94.65285144213735,100.85277436907722,114.62810412097926,129.3648494924152,108.68201889681366,71.8883481928073,104.34534986817138,74.79915767673377,83.07794571357694
2020-07-10,93.19743147109065,95.60927345887946,100.63221743418922,115.03414431816151,131.2637880801647,105.68622216045493,70.32576982505215,102.94283255848056,72.932963020717,81.44422391589517
2020-07-13,94.2453123178815,93.25118853084288,99.96922977664504,114.94815502635586,128.27293685981297,102.91782856162331,70.81675213866458,104.18908766510786,71.71593943794456,80.70657527438871
2020-07-14,93.99978458827307,95.24225767828055,102.6480611252014,115.62911882902492,130.70458247850857,103.35015361996467,69.98505700744343,104.30828058146918,72.82261715284525,80.56290710566158
2020-07-15,90.78396481527638,93.84030822103594,101.64258660866292,112.79806800696055,130.90254505988526,104.85077759965054,69.24849079545598,103.7610773331582,70.8252203631773,79.49327320085861
2020-07-16,91.17357436435583,95.02220239072433,102.65071694672669,112.0032141972672,130.08048648089792,97.45304905610344,68.96171460363526,104.12118502367149,70.9332032978332,78.80496122066256
2020-07-17,93.84043079846475,94.90965367646744,107.67736562311572,116.37015965084385,134.1007239172013,103.11002983374729,69.11674233319633,105.32142429550551,71.84758813613591,80.29610988576518
2020-07-20,91.88408212807296,92.7463237711638,106.12393197383261,115.32464425316151,130.42872162987828,98.91817554958932,66.79834660553482,103.69799389406653,70.46739118545375,78.38438247273676
2020-07-21,92.58151693319196,92.35891644206531,106.95091771946173,115.05217952823124,132.62588401964305,93.70373206725851,66.55509358654889,103.40904363825597,69.90739229746056,79.52272235151554
2020-07-22,92.55621034097891,93.13354809284607,104.95127539755293,117.13529912040363,134.54840621144282,95.3901151168274,67.66074624104755,103.21254906549568,70.30365424422679,80.68783902444002
2020-07-23,95.7712031298273,94.72470156284697,102.15870720903304,118.87487734518956,135.8696968103377,98.8713729887434,68.22767168023137,101.92784656357018,71.6478812441349,81.88105981944929
2020-07-24,91.24609852747002,91.72929186932846,100.5329212209149,115.61206565710538,132.36259194120208,97.49058855732869,68.02629919100369,100.30669106385402,70.38096544856498,80.9586955743822
2020-07-27,87.64914700041925,88.5305018748908,97.95183751630749,111.889606447606,127.47917863218474,86.80108799240955,68.66950922710558,98.36956125901352,69.98224954670222,80.94310643102722
2020-07-28,89.11733292827239,89.96430295954605,98.90077528675077,115.38514633176895,126.57429826301447,95.01511158397086,69.02857156562126,98.1027851631306,68.44735271714649,79.71699225942481
2020-07-29,86.88644563137855,88.82483230412865,99.09210429093267,115.95095320572769,127.17131050393213,92.33870384735128,68.94403209477363,99.15002045601003,68.61078588235229,80.90276255170414
2020-07-30,86.4586628359121,89.56670335724621,98.71580989932318,120.01458400508913,131.36213513675622,95.39751477042105,69.70184147260467,100.49102485934856,69.11963375018496,81.32124034768098
2020-07-31,87.90314852084161,88.35699440436524,99.36398462188555,117.4567957034238,128.32801308992825,98.23873292709533,69.88457556452757,101.59250369422779,69.39635830706948,81.90434375364141
2020-08-03,86.75666185081857,84.01025160135605,98.30998714016587,116.76139064686078,124.6688825479973,93.01301209931414,69.07695200206732,102.21231704084121,68.87631023928226,80.72951512573367
2020-08-04,86.65063995882709,83.18558883100808,96.77299366245657,115.27154698507329,122.23217018765953,95.4058723455561,68.23148883506518,103.5152021472806,68.3932105230681,79.3147228748978
2020-08-05,86.3277475597127,83.2926662982355,99.5476135967542,115.46100557341705,125.82567750822604,95.62402825122534,68.95717140719947,103.23958938178883,68.0914434947364,78.15628098054025
2020-08-06,85.24434832766674,81.3366984954235,99.0739791906104,114.95582589676611,126.20807084817072,88.25175301598976,67.96242781898391,101.60851507764876,68.15377314266485,78.31865366233295
2020-08-07,86.72974146167982,81.70742064863279,101.65690644180911,118.14556805624674,129.34963308409814,96.89515375105556,69.62906807444284,104.47672979455895,68.63643847784921,79.28695803019009
2020-08-10,88.2090813178484,83.56688419949975,103.06927298686028,126.58140909917499,130.17383000303133,96.42900477429936,68.76549764048289,105.50785819543498,67.71398164085201,78.7211779693347
2020-08-11,88.98814033427884,84.25835583111999,101.35927631022494,124.72462197548806,128.6766789887834,90.7057812939433,68.09822770906115,105.78100269495636,67.10451082249891,78.26443718183653
2020-08-12,90.43975362304573,85.19619117001538,102.10783634216465,123.55158221766942,126.29126613491101,90.86939521472817,68.02792396463397,108.3681869654888,68.49827112897394,80.18259837213489
