,AAPL,MSFT,GOOGL,AMZN,META,TSLA,JPM,GS,XOM,JNJ
2020-01-28,-0.4441159267534048,-0.8028207777901043,-0.2386481512538961,0.11487916811599935,-1.7362448426821249,-1.9602800499501642,-0.7854285482088506,-0.5193140499961727,-0.9298235021495159,-0.977882911155482
2020-01-29,-0.21096014066165053,0.14148885344392878,-0.7124197256655067,0.6889208689373814,0.2406188333291533,-0.4972651701125555,1.7153612996144556,0.5000083880278092,0.3789910511148726,1.037067907381954
2020-01-30,0.26953142314094336,-2.3758271418008508,-1.261409201348208,0.39908707037921237,0.46201481552052226,-2.17771253950066,-0.5466342187354245,-0.033626597912002926,-0.9934695432022557,-0.3829967478531396
2020-01-31,-0.8132943919627181,-0.4795559878590671,-2.242632514461285,1.9810008975660822,-1.5526765921327343,-0.9320718873589923,-0.224899803477744,-1.7092631405923786,-0.21193667671317998,0.32016826691557043
2020-02-01,0.11870100212771983,0.2222671057603663,-1.0178167657713468,1.6512176703518748,0.44072988521589557,0.29960120053707245,-1.3073202321503101,-0.5923602776992295,-0.012636977252700545,0.5515607366993743
2020-02-02,1.6882617133964581,0.048134483230339274,2.096520411796937,0.2028457111283583,1.5882202189450478,0.7833251745898309,1.9661602944095387,-0.04952022200101566,1.151338714645405,0.8651480430036727
2020-02-03,0.8248026706418731,-0.008469723044223765,0.3794918048365723,1.4955753393584792,0.813201889146473,0.3933679334475793,0.6024101311996488,1.0974365232714154,0.4633779513064543,-0.09032842852361926
2020-02-04,1.6384321513138551,-0.0677327970986624,-0.9339984790884823,-0.12013575491120138,0.555980543876891,-1.7994713657344967,-0.20494769715941852,-0.7121825576258684,-0.186841922655806,0.7669117221010407
2020-02-05,0.8493894072685763,0.06573002202618125,0.6206440863391344,0.8391546756808549,2.278324348328975,1.158174596459419,0.17643342252558136,0.37750412255350263,-1.0791850026114416,1.5759025617793332
2020-02-06,-1.3004189963420045,-0.5011151383522049,-1.3812178491207967,-2.022153738301419,-0.8804978812825677,-1.1267345095024168,-1.3729366988921796,-0.02906297059526775,0.021666366180451622,-1.9104787960937086
2020-02-07,0.2800588592736893,-0.5599779230300529,0.3147953852095116,-0.10203954504045895,0.22223509379011955,0.10929636123919534,-0.6196328541748594,0.5538692696100528,-0.6166689328262034,0.3521785646092686
2020-02-08,-2.318417925966076,-0.6145571016702762,-0.9175059064237379,-1.7530434917941802,-1.2172234815694944,-1.362490726453124,-1.1331482867374567,-2.1280958714622753,-2.4251024387229316,-1.522874302893184
2020-02-09,-1.2994377137908966,0.04448365621430551,-2.118713079478357,0.12524408909089418,-0.5999761021924095,-1.6449885072318318,-1.6074606438293788,-0.8401800361125998,-1.6297809246788413,-0.37840131070806104
2020-02-10,-0.3695492028111404,0.04812738922609086,0.3831957521611321,1.1322728917896172,1.3927510354604062,-0.6007557939890479,-0.7096235703829246,-0.18612221705795992,0.6108124345820958,-0.27168347430876794
2020-02-11,-0.26607442767933964,-0.5139110979525485,1.2375298044636787,-1.4065875052224608,-0.8290817614712935,1.2309150637489958,0.10919309983232382,-1.0886743423188765,0.5023778427130795,0.10613258348590789
2020-02-12,0.2989199723383514,0.33549737605080343,-0.14808263015531117,0.051709363447410644,-0.6377944521639005,0.38555463556638536,-0.16550271037438596,-0.45148411485088086,-1.3220287222047378,-0.34754059490064787
2020-02-13,-0.8953630581900095,0.42683309628528354,0.43112938264877315,1.0278363383992706,1.115887771380429,0.6859975867295747,-0.5006252858312307,-0.25292561927479495,0.48308124941193076,-0.3813146631418288
2020-02-14,0.7883586500747556,-1.9106362156167824,1.7732412188035536,-0.30301178074522306,0.7454079508591139,0.04296484026351122,0.1307546387749038,-0.27103180592702075,-1.3607907970627175,0.3512181299267028
2020-02-15,-0.7684059568649181,0.5356614641890314,-1.1565740246477072,-0.056491085466854954,-0.9738562773350827,-0.8513830408225246,-0.9233249830646978,-2.1831056956911827,-0.7795309484431552,-1.885714233103055
2020-02-16,-0.5159683834737182,-0.6786149950051521,-0.23641409669156654,0.026482691376582723,0.39564173896127147,-1.4697842585574263,-0.7329239171292499,0.5008118966107602,-0.10000458973662583,-0.8737330930823927
2020-02-17,-0.6077512023072625,0.11812929806748752,-0.8378691609747646,0.1318957468998,0.08008611571872556,-0.44626742795584123,-0.2196063873477772,-0.3830065212729895,0.5688879769535421,-1.494615142474593
2020-02-18,0.9465133268473472,1.6898876863113332,0.9226115690326725,0.19913518787930873,1.8055708179964156,0.6154407367542426,0.1733432253681016,0.7631804046113978,1.9637632486623473,1.3746514062183381
2020-02-19,0.6729953098280194,-1.310842056091539,0.6030803393000294,-0.8424683343550082,0.2064116172081547,1.5486182079247048,0.2194914607456493,0.521294275315016,-0.6808767630468412,1.2409326145787658
2020-02-20,-1.872358373885605,-1.442960606452071,-1.145089109450168,-1.7812610768595565,0.05490418434499667,-0.5314996711172539,-1.1952770562607604,-1.8121292940120484,-0.8982776764951009,-1.4050847646047668
2020-02-21,-0.2669946079047442,-0.03535376050408575,-0.45689965218688955,0.7677029756049332,2.4282418639681937,1.3428642559474184,-0.7518232428090089,0.6104038436786254,-0.10142713189029287,0.011148022128272103
2020-02-22,-0.5073693496029161,-0.8763179875918853,-0.12037291907101948,-0.13580253267130638,0.3387362815253184,0.25841717780908785,0.40974468553682686,-0.5543781723866352,0.19988677249983522,0.07251018015467811
2020-02-23,-1.5514361159486585,1.2173510850239193,0.5403392663424553,-0.41594734127294025,-0.26567889079449875,-0.9412986696172663,-1.098548177230213,-1.1960416932441043,-0.15218339069760609,0.5611991756126742
2020-02-24,-0.3734196023827727,-0.572636347150951,0.7844893734993618,-0.05908370877417304,0.9043596959865821,0.5086277394145017,0.4836479164717736,0.8693780212281791,0.13971704863864007,0.7658279514123274
2020-02-25,0.2556459466232227,-0.035984557647568076,1.4469792689766263,0.20971577748895565,0.18153677225528897,0.8268191334645726,1.580097247817321,1.951325143584555,0.21390340058318275,0.26372802559697245
2020-02-26,1.3478588551949682,0.6204042788215752,0.5373210018574218,1.3773545266252427,2.490382396246409,-0.01836698316942131,1.3489891384261614,1.1946172078118906,-0.4615991442152511,-0.4463472590011934
2020-02-27,-0.2217903516779322,-1.3514468442222538,-0.07887076833791362,-0.6937470471836429,-0.21921775409733482,-0.7868726963233449,-0.537543494718655,0.2833179683305544,0.3417809009804237,-1.3602928140748858
2020-02-28,-0.16505343480830342,-0.6370537496281342,-0.009388102827926324,-1.2860458431909223,-0.38440400094391836,-0.26694643341842894,-0.5328886835433807,-0.6687637624718327,0.39927624138574186,-0.07715846293898526
2020-02-29,0.8251992800279407,0.31869948085959676,-0.3953571238819555,0.8684251461392604,-0.560493136545705,1.219645647224718,0.8644349098801674,-1.1706790483754255,1.1332420884195404,-0.14649509606705197
2020-03-01,0.4826360546691397,0.11383301991860292,0.9556315080175942,0.28181888629732094,1.4025312291697167,-0.8078675265497672,1.1893399225926562,1.8948512801792596,0.31946942646350274,0.8440900050567679
2020-03-02,-0.03533872401106397,-0.3706988718576917,-1.0180943420186068,-0.15140107859246013,0.5188827905497833,0.7467582256436015,-0.8009321894940234,1.403575622132669,-0.7565303021302549,-0.6569362027834708
2020-03-03,0.23771402189104632,-0.07709386890708611,-0.5710592861724343,1.2266191060696605,-0.4486013425713469,-1.0112669006172086,-0.4591722368074408,1.2997933216609519,-1.4710004603028801,-1.0359058937565828
2020-03-04,-0.5375874241757588,-1.9456888544798323,-0.6574083645912735,-0.48035205008321813,-0.023717860336388178,-1.7854174875691475,-2.280267792499666,-0.9874031368550233,-0.20522283332231944,-1.5177928498289368
2020-03-05,-0.8760405601308249,0.14857474207411023,-0.662714768507482,-0.3988558455464134,-1.7954596664548106,0.1533061917181387,-0.5763787797430399,-1.6500534646042313,-1.8940015257296519,0.0847990441442166
2020-03-06,-1.52744942477492,1.9278426862842155,-0.21031816207791704,-0.676500309218999,0.5482029414191009,1.1398952768594481,0.5457354533713406,-0.37206827936969317,1.9798277411000336,1.198107186521704
2020-03-07,0.7953267170728705,0.6757509098841228,1.7368458572493917,0.4145780266957066,1.0396389386634035,1.853192530833302,1.8206913633739028,-0.5506807368654804,-0.37648681920036736,2.1196019996395714
2020-03-08,1.343007126422202,0.3868949592594401,0.35470900636499053,0.46061271710120577,1.4598286645606775,0.5597511749068824,0.30625196085774864,-0.0770068167189498,0.018518713584195216,0.24505762941788864
2020-03-09,1.1564385848870942,0.7936298004220989,0.2724376823173551,-0.8435304996956966,-0.20772678306207745,2.3124827777324044,1.5461896457042597,1.9901725209455825,2.080065328454415,0.5442940499035616
2020-03-10,1.076377815668072,-0.924027544254901,-0.7813772589305864,0.34477947484346105,-0.9069559788077756,0.7128738260332166,-0.18126406009196724,0.12961352062478113,0.6319002863625031,1.1554603276291084
2020-03-11,0.6386494941401626,1.2448469476162294,-0.5523021119173148,-0.19169586459441665,-1.0557138222160503,-0.5082207546257876,0.3318954953693642,-0.1394509350672906,-0.175810225643119,-0.4538155353994136
2020-03-12,0.28918063433259295,0.3223293467330284,-0.025227511093257222,0.22357357659410595,-0.9642263342548897,0.5115747404806229,-0.09624326815206533,1.4314943232659552,-0.5654042585381177,0.4324251878577376
2020-03-13,0.946718606174819,1.9376360214512187,1.2239173892498134,1.724083762618634,1.8500565317227524,1.9363535242863332,1.5902439249757976,0.5977879936748077,-0.12463990495996392,1.1541989135493327
2020-03-14,-0.5337714325488956,-0.6653512121884547,-0.2579290208689505,0.2975893091401317,1.3166472726564218,-0.5849226135820669,-1.0233257433802894,1.7417669143429613,0.6574967862198644,-2.0116876137370303
2020-03-15,0.7870222265859522,2.3705547518231156,-0.22843282270403711,2.042818131032328,1.0248235830718928,0.48493977383848763,1.3539918174501393,2.6666713373169686,2.097147844376085,2.17579762991794
2020-03-16,-1.0462974231210502,-0.3754856461492113,-2.1586066122299132,-2.0667729351290167,-0.163933751455375,-1.8349300023167172,-3.235928101277011,-1.6315813729833202,-1.7503532343751487,-1.5037385043261122
2020-03-17,1.5322007184118032,0.8486297327206413,0.4056506507706478,0.4994072413452858,0.511231650978549,-0.8679285588474477,0.42391429254618784,0.04614744733688713,-0.46679186280239543,0.8145543991784219
2020-03-18,0.16707193120525532,0.4838225656957637,0.5105760700202897,0.049735711866502184,-0.002667545395086138,0.12068517923589965,0.4819169004150293,0.7267938210297006,-2.110326284372263,-0.06646586788168223
2020-03-19,-0.4642550504808694,-0.247728106023407,-0.6827796215220568,-1.1222531247416712,-0.4028524885212286,-1.6213806803756894,-0.5101764351918725,-0.45452781235707945,-0.9535625302152918,-0.11879079005611952
2020-03-20,-0.15523423919726648,0.8596896199849894,1.2480983845520472,0.9953659842451198,-0.23835363206248406,0.17852382086302332,-0.7428645897854597,-0.9768755490076443,0.17583388119813415,-0.21688402956822841
2020-03-21,-0.6943628289218821,-0.6983541878155594,-2.7426750632264687,1.1866834058315645,-2.2374841062180653,-0.5304586889374314,-0.8230193584365351,-0.1496974271220124,0.24016605514653722,-0.9632408433029811
2020-03-22,-1.2633512924439163,-1.7555784769244707,0.7582618351034397,-0.12690908331487583,0.14245779894273217,-0.5063914338237823,-0.1799634151232417,0.9408945957049271,0.38633999151977017,-1.0579032658362069
2020-03-23,-1.6525283463309643,-0.7934200404831716,0.1226495104302576,0.6250134495087526,0.14666751659499533,1.4655883032040735,-0.049772770056880564,0.3814686130418329,0.4400790641246083,0.3846584229466906
2020-03-24,0.40034529994648077,0.40841832153699054,1.6847369040949376,0.7901610430867553,1.331350267215515,-0.22210845277207145,1.0860515583760697,-0.1395754187887399,0.5507456206575018,1.4669771450503153
2020-03-25,-1.5859701183696118,-0.2287299953516627,-0.29421794778281785,-0.7732872009017558,-0.1830859287078053,0.7630747728446405,1.3273559064088911,-1.4441492311299426,-0.505870664306421,-0.3538592992282238
2020-03-26,-0.9001548516374844,-0.3881491189405536,0.2142046549221635,-2.001791941483056,-0.5051894770911595,0.07600955393998442,0.2265017677621845,-0.40151980683756444,0.7701960265473803,-0.2960232242905985
2020-03-27,-0.445137824463775,0.8472922514590172,-0.6110855738106361,-0.8313391459955592,-0.9707508389009089,-1.6706213697552066,0.44185362582506077,-0.7443351443767371,-0.06477256642347418,-0.9961757187410967
2020-03-28,-0.01674367584538078,-1.575034910213229,-0.06463556089219599,-0.7439211568992097,0.474419418067116,2.96799322513238,0.8776772248221424,0.2555859673545546,-1.0756914487597322,0.10499236801051146
2020-03-29,1.3707595510643638,0.21161066224063246,1.234010659914584,1.7221818597744385,0.7885210035417877,0.16435730022795375,0.34253003849458813,1.0950434989524431,-0.3196770374391239,0.4389943195161943
2020-03-30,0.03312967553983471,-1.7579655943717691,-0.44643510994859203,-0.35755810040791247,-1.2039659933779998,-1.152143950835857,-1.9989234759179328,0.32182064306858105,-1.105324995831447,0.07451777937553693
2020-03-31,0.5708750538177938,0.8869633437362714,0.5427542825923591,-0.060488104917850276,0.32476673963063735,-0.9425472899775675,-0.08388511687341316,1.5325877526810798,-0.15600216977627396,-0.895559141579021
2020-04-01,0.5948340378166843,-0.031355217500717014,0.9356795193015688,0.8604843350648065,0.2561286066169095,-0.12610179173623942,-0.2437296655439113,-0.7569469770595005,0.5587960345777011,0.44173655742419027
2020-04-02,-0.40561429402532295,0.7259389708206022,0.014612022031904313,-0.530243656251837,-0.15752363704365321,0.516346088483591,-0.6096920827221037,0.3238472423820163,0.5405005129071538,0.35860263459300784
2020-04-03,0.3915573213398165,-1.125406573782051,-0.08022080000263634,-0.9829646144253406,-0.825742068830864,-0.317368270823909,-1.328506679724888,0.20594224295052288,-0.39436800460010635,-0.5782891855517599
2020-04-04,-0.23800875374863745,1.0206531805440981,-0.6241856872699071,-0.08199365778374698,0.05713670215316601,-0.4155239953519986,-1.5883470061360474,0.19543722081514853,0.9707355940815569,-1.1317456027354569
2020-04-05,0.2521191959156377,0.6782253923472241,-0.35374744512288697,0.7908984444403275,-1.1498667854241755,0.2473378074828173,-0.3334374202548657,1.0679793702766727,-0.7342339028380653,-0.799321868934392
2020-04-06,-1.673148478170913,0.02294102153978685,-0.9961286123357048,-0.249249942504792,-0.35934887426482637,-1.1987793196709962,-0.42421612012845117,-0.5276392428573181,0.6936904095356184,-0.4037655742443977
2020-04-07,-1.1259480436511204,-0.016646535886473295,-0.7943578885000036,0.38558041164063706,-0.6193863161751741,-1.0589071139621231,0.9849544747272122,1.788593141296887,-0.3666013609122007,0.26488823698578834
2020-04-08,1.1191846354975237,0.9443227487383918,-0.3356578511415221,0.10547086022787319,1.0742857010699416,-0.0130946478634858,0.6302341243467686,0.6896086133327494,-0.030905176285215625,-0.18795213838355068
2020-04-09,0.19495896434563068,-0.7758916585049768,0.9520447095962438,0.4254171579606314,1.9949117586590575,-1.6856566767374603,-0.7168832360254093,0.8989553253840252,-0.09074752077393414,0.006906170155688783
2020-04-10,-0.9188154758558175,0.63949289120496,0.4565842936040434,0.09913644851182768,-0.8378681377937571,0.19837829998065637,-1.518818575112694,-0.4193899540885184,0.026554298533385576,0.20433220175225886
2020-04-11,-1.6275069416341594,0.8309446480318433,-1.047418862041548,-1.555097341728496,-0.1988405440068278,-1.6835133677111165,-2.258033090268176,-0.8913531428728765,-0.36461742224134114,-0.6522867336604421
2020-04-12,1.1311382032621846,1.2961286918836685,-0.134968027337822,-0.29901504524722583,-0.7514899228277667,-0.23360327028926978,-0.9369035656861845,0.6344431844372973,-0.30757808934312797,-0.5415048722526415
2020-04-13,-1.4607052760045678,-1.1120882700982841,-0.4217067418079387,-1.0149292073741034,0.7067002861523188,0.8941699184910905,-0.9789891731058067,1.11622310226934,-0.568078922350756,0.6569995742490194
2020-04-14,0.9569878289667616,0.06870223270204205,0.3639254346823556,-0.3101799674640463,-1.435186543243505,-1.256658029920758,-0.6351205349715425,0.14599685063318016,-1.5370956175904824,0.08144300089664458
2020-04-15,-0.983261041212224,-1.4030617189626564,-0.2305042778096887,-0.44197612603019826,0.328377155032221,0.7808475175512255,-0.8730643252669651,-0.19641165209006228,2.2404054524184764,0.25917204406279143
2020-04-16,0.9118941768585895,0.8356382689942236,0.46490163408663915,2.4493858428228323,-0.5310700031012585,-0.10134864265191061,0.6034842474294051,1.4941048936980896,-0.2754629947724077,0.28177849236569197
2020-04-17,0.6750316857193026,0.9901913373866273,2.1737901830820894,0.9009632140604809,0.6883673950042779,2.5503702980541663,1.1160165886968605,-0.7017278136407088,1.8208721510306634,1.8971607756891813
2020-04-18,0.7623396567541273,-1.4493288068561696,-0.39224215439156457,-1.2223725729695691,-0.7710701277051158,-0.20610103281283876,0.22009444423328492,-1.060936787101836,-1.3006584162224755,0.28916912959460406
2020-04-19,-0.21140803121653057,-0.8449297248079939,1.2683170454862784,-0.015833765411177887,0.8429537307041002,-0.47902759195102795,1.0310797166545886,0.7766021683795709,-0.13842349864695686,0.8890570669248254
2020-04-20,-0.44257935959143835,-0.5825160090613606,-1.0732633338824034,0.5468826106343243,-0.7717709926369427,0.5534275154817034,-0.9922148453768473,-0.08564832972320488,0.13091671596053325,0.7103463593154203
2020-04-21,-0.9739056105866927,-0.9203640306268225,-0.2594723335534325,0.5814218283832866,-0.3935094754875636,-1.5311346698437682,-1.0106693496842507,-0.6558094227090909,-0.7882865156315002,-2.0996160295298636
2020-04-22,-0.8694943311736874,-1.130560592286779,-0.2548340387865937,-0.5208808064857076,-0.2987520381338175,-0.5602467709929299,-0.02732925107289496,0.046410761382693455,-2.244257401848514,-0.725886507326461
2020-04-23,0.5360167475976336,0.23900171231975875,-0.09982512711406151,-1.3416725858117173,-0.07429267879733573,-0.23061119369511557,-0.23666150431286906,0.5158412216844257,0.2956336079115337,-0.35458423287104146
2020-04-24,0.8545373684111292,1.0393816676087297,0.5139167920492284,1.9599641598123776,1.2580985767143353,1.5894402044492129,2.317543329510854,0.8333916290183775,0.6154987157939973,2.5309193195271416
2020-04-25,-0.3053910968899391,-0.26246322565909824,-0.4314391856020922,-1.2969812503458362,-0.7305215837738916,0.7098649564072951,0.47929582401779447,0.37949045631444567,0.1870618631299397,-1.1869289168294102
2020-04-26,-0.7074167079235111,-0.6314888908945522,-0.47230467630255113,-0.213938345503081,0.32280194563651443,-1.054855958423384,-0.45605346048837064,1.0488547892237634,-0.6112840426613829,0.5354982345160959
2020-04-27,-2.494693506538815,0.5591369007068313,-0.41050006295967845,-0.1107660158471513,1.260494551077112,0.1090702005600128,-0.30718983394636945,0.9519055343497481,-0.38400309723954495,0.4071330525065942
2020-04-28,-0.7596392167771359,1.1079379414023154,-0.9228058289197784,-0.6219960922743625,-1.188378458140591,-0.2771790443259255,-0.596463080684563,1.0149039057165734,-0.9582751406642467,-0.05128938115662437
2020-04-29,2.5955540178240795,-0.053939354027233086,1.5017948244293375,1.2008130564011306,1.5328752828574428,0.9022519789239007,0.6078908079448596,0.9232137962963185,-0.13417319358490004,0.9966615656798401
2020-04-30,0.8996700839823292,-0.45404235110704627,0.7099917315650707,-0.18297024035353643,1.617465640493898,1.4258504675306447,0.8735711742041229,0.6789305948802188,0.2371832062408497,-0.2712151625592631
2020-05-01,0.2635868234292081,0.566320146786359,0.8069117163435454,0.20834208998916406,-0.3429155786057734,0.5189459718412885,0.6853011741835852,-0.8401815360349149,-0.35280791031725695,0.023137289751947496
2020-05-02,-0.8726023048553343,-0.8530106077927653,-1.3832649209077668,-0.3802561455684932,-1.6698516068124964,-0.6471086621670035,0.5762882115460977,-1.045727275123417,-2.0016330437985115,-1.3736843568023374
2020-05-03,0.7010244748673157,0.28661259886278806,0.4356503891696674,0.8639256767925976,0.9011358184415164,1.327426870501971,-0.11940551259661528,0.6946590912245088,1.803630037262477,0.7282193711889995
2020-05-04,-0.1299811104149913,0.36803403683563696,0.2260474556351758,-0.638715869754079,-1.0790425388312235,-0.8759629110760578,-0.9707887755650987,0.08497786113356307,-1.997097917655611,-1.2155274142685757
2020-05-05,-0.891762922816922,-1.8279923564705745,-0.05100822593017463,0.7771627545353879,1.848072259009637,0.23734380446300304,-0.3285266127463133,-0.2026979637105868,0.42018782158453255,-0.2310927988511554
2020-05-06,2.300297525826894,2.2089878095409166,2.7301072617741573,1.7765896825265795,1.065478850288173,1.6832835705402263,2.067042252610924,2.113555478043436,1.7261166323808215,2.5540665180178164
2020-05-07,0.02464232263336275,-0.3306358012832881,-0.863637321731733,-0.09680143054266975,-1.1336513426284665,-0.9626415342807834,-1.8238414352665517,-0.5866104477531324,-0.9785026621251788,-1.5922297830253833
2020-05-08,0.40964116761960756,-0.4472498134865718,-0.39403016013359454,0.1077864377906612,-1.2152498911875533,-0.7084892008255101,-0.0816166189854315,-0.4637607244631933,-1.051414791337644,0.46870787282731574
2020-05-09,0.4410300027290059,-0.027855762694190444,0.8209945453712066,-1.3729536648111518,0.9892956610633932,-0.20438871185616544,-0.3474406010487911,0.2941306539560455,0.24326740126131807,0.8964335928921011
2020-05-10,-0.2941400880346498,-0.2635996922915222,0.5238422092741699,-0.16804434732623283,-0.7134197495334825,0.4185867872590668,-0.8693862265031854,-0.6488896016236438,0.6652149060757637,0.28436286018710105
2020-05-11,-0.319016730077646,-2.2004474410281927,-1.1785312632945746,-0.2913452406343709,-0.6679275439991638,-2.944101606472527,-2.095637040089541,-1.3305290980709117,-1.8325632551405275,-1.5721750530197398
2020-05-12,0.48303758930699575,1.3106737467139324,-0.19523297937398787,0.7273742720617689,0.851892367242806,0.4535040597443156,-0.2876076912663613,-1.3997823000733882,-0.00642287492352782,0.3324078408083348
2020-05-13,-1.09858859336978,-0.5931090638884767,-0.7810556544042464,-1.0428691330445827,-0.9180182848144026,-0.5588200027454452,-0.0842154667490046,-0.898493701268513,-1.8030476851026873,-1.5217037255698291
2020-05-14,-0.2738855890269594,0.501936316603835,0.593929812472028,-0.32720800400845274,0.18113577079378038,-1.0823203742100105,0.2951123286559257,-0.1178071270904378,0.040814029095470494,1.0201886193430412
2020-05-15,-0.369238335437761,0.5773422324665591,-0.04001317747733238,-0.9662976616722545,-0.42014890560302887,-0.30122381380770663,-0.16893069239902678,-0.997470481708144,-0.534760740086647,-0.7242961492626531
2020-05-16,2.0130150441149777,-0.5185996153216322,1.1475647122423842,1.2973785427309665,1.288704070041196,1.4413134343250131,2.191493522588107,1.296176004941397,0.38457548426578947,0.9466539928377496
2020-05-17,-1.6012557230266367,-0.03823972901925882,-0.12037389057272375,0.6239529047332956,0.13590367885913274,0.029905269226174258,-0.42813135015362896,0.051422346068789065,-0.6788035844360609,-1.3092224589794463
